ProjectId,CityId,LocalityId,ProjectName,BuilderId,BuilderName 
815,256,25547,DLF The Valley,9,DLF Builders 
295377,73,2502,Sushma Valencia,958,Sushma Buildtech Builders
304911,126,31497,Vaishnaoi Eternis,81363,Vaishnaoi Constructions
6676,15,1064,Simran Sapphire,4280,Simran Enterprises Builders
6280,219,5102,Madhav Palacia,4028,Madhav Shreeji Builders
280041,274,9532,Shree Varad Vinayak Complex,62547,Shree Balaji Builders Mumbai 
819,34,569,Eta Star Karanai,166,ETA Star Builders
820,19,15540,Rama Air Castles,208,Rama Group Builders
821,19,24550,BU Bhandari Colonnade,199,Bu Bhandari Landmarks Builders 
822,27,598,Eden Tolly Signature,48,Eden Group 
823,217,30889,Vakil EnCasa,25,Vakil Housing Development Corporation
26524,220,7411,Hind Apartments,6774, 
26520,220,7411,Shri Ganinath Apartment,6774, 
825,275,5195,Usha Chhaya Niwas,247,Usha Spaces
827,15,4884,Goodwill Mansion,249,Goodwill Developers
829,15,22093,Paradise Sai Moksh,250,Paradise Group 
830,16,1337,Lodha Grandeur,124,Lodha Group
21970,151,12562,Nirman Upavan,10072,Nirman Group 
35652,7,89,Parsvnath Gardenia,11,Parsvnath Developers 
835,217,17562,Century Pragati Smart Homes,97,Century Real Estate Holdings 
836,218,4954,Sagar City Complex,626,Sagar Builders 
838,19,25855,Lunkad Sky Vie,254,Lunkad Realty Builders 
839,34,5920,Unitech Gardens,3,Unitech Group
840,15,1433,Gajra Bhoomi Elite,255,Gajra Group Builders 
841,217,42163,Sobha Dew Flower,16,Sobha Developers 
26328,220,7411,CGHS Jhelum Arorvansh,44839,CGHS Group Delhi 
26256,220,6152,United Apartments,6774, 
294205,15,1064,Lush Meadows,15710,Kailash Developers 
283813,151,13502,Shree Siddhi Vinayak Appartment,11084,Riddhi Siddhi Developers 
283739,16,4923,Skyline The Pavilion,65499,Skyline Developers Wadala
34654,7,7858,Purvanchal Royal Park,78053,Purvanchal Projects
14118,142,9610,Seac Kuber Heights,7686,Seac Builders
261494,444,5941,Vasantham Sai Kuberan Nagar,22833,Vasantham City Makers
846,218,15596,Sheth Grandeur,238,Sheth Group Mumbai 
309795,162,16038,Khushi Basera,17270,Khushi Realcon 
42156,19,18068,Mont Vert Seville,1802,Mont Vert Builders 
2274,7,7837,ABA Cleo County,1146,ABA Corp Builders
849,217,2249,CSC Callista,259,CSC Realty 
850,19,1167,Goel Ganga Sampatti,260,Goel Ganga Developments
851,15,40637,Sunteck Signia Oceans,261,Sunteck Group Builders 
852,15,1433,Man Valley Vista,262,Man Infraconstruction
853,34,611,Marg Savithanjali,243,Marg Properties Builders 
8797,416,30821,Rajvir Estate No 1,75735,Rajvir Realty
10267,203,759467,Superlative Ashta Siddhi Trade Center,70883,Superlative Marketing
857,19,14086,Goel Ganga Cypress,260,Goel Ganga Developments
858,16,1389,DB Turf View,127,Db Group Builders
860,217,2249,Daya M K Santara Magan Place Phase II,264,Daya MK Developers 
141233,19,12368,33 Keshavkunj,53574,Crystal Properties and Syndicate Shelters
862,218,17498,Kalpataru Towers,148,Kalpataru Group
12632,220,6157,Sri Agrasen Apartments,6774, 
864,7,8398,The Hyde Park,40079,IITL Nimbus Group
220929,126,12547,Saijayini Sai Jayadurga,14556,Saijayini Housing Promoters
299233,73,2501,Bhupindra Enclave,77533,Punia Build Tech and Perfect Homes 
261458,15,1433,Shakshi Niwas,6774, 
866,26,5086,Merlin Warden Lakeview,213,Merlin Group 
867,13,4893,Dheeraj Views,198,Dheeraj Realty Builders
868,19,30769,Goel Ganga Carnation,174,Goel Ganga Builders
869,218,4970,RNA Exotica,220,RNA Corp.
870,7,7779,Jaypee Greens Kasa Isles,12,Jaypee Greens
38816,9,10430,Himalaya Legend,14916,Himalaya Group Delhi 
24910,269,41313,Sri Mytri Villas,10744,Sri Mytri Constructions
874,34,585,Indus Amber,9458,Indus Cityscapes Constructions 
875,7,7860,Jaypee Greens Kensington Boulevard,12,Jaypee Greens
876,34,593,Joy at Shriram Temple Bells,207,Shriram Properties 
315345,71,21189,Pragyas Savitri Enclave,87989,Pragya Engicon and Property
306403,15,7340,Omkaresh Swarn Jeevan,82349,Omkaresh Infratech LLP 
305739,19,18102,Akshata Anand Residency,81919,Anand Contractor 
305743,150,23533,Rai Shri Ram Kunj,81923,Rai Udyog
306461,48,772793,Raghuveer Royal Repose,82391,Raghuveer Corporation
305745,96,30257,Ananta Shubharambh,7926,Ananta Builders
301565,96,15810,Shree Hari Apartment,77065,Shree Hari Developers Vadodara 
130361,8,9570,Osakaa Floors 1,30025,Osakaa Realtors
269509,283,23035,Amritlaxmi Utsav Residency,57659,Amritlaxmi Business
880,19,14040,KUL Utsav,94,Kumar Urban Development Ltd Builders 
881,274,3246,Lodha Golflinks,124,Lodha Group
267191,213,21593,Sukanya Radharani Enclave,56093,Sukanya Realtors 
321995,62,17154,NK Grand,6774, 
29844,220,7410,Harmony Apartments,6774, 
325449,269,5202,Satvika Suresh Residency,93541,Satvika Constructions
883,217,2249,Century Paradise,97,Century Real Estate Holdings 
884,34,569,Casagrand Elwoods,271,Casagrand
886,22,5355,Vaishnavi Orchids,22807,Vaishnavi Group Bangalore
887,34,656,VIP Enclave,272,VIP Housing
888,222,8158,Amrapali Leisure Valley,69,Amrapali Group 
890,19,18068,Kalpataru Splendour,148,Kalpataru Group
891,22,2268,Salarpuria Sattva Senorita,802,Salarpuria Sattva Group Builders 
269151,150,9604,Asha Jyoti Regency,57403,Asha Builders
258157,16,15692,Shivam Hira Baug,12706,Shivam Group 
895,19,7585,Ganga Melrose,56723,Goel Ganga Developments and Gagan Developers 
268139,150,23285,Hasan Kings Villa,18710,Hasan Construction 
896,14,12000,Nirmal Turquoise,177,Nirmal Builders
325917,146,47786,Sukhkarta Residency,6774, 
897,218,4961,The AHCL Homes,275,AHCL Builders
326535,200,794301,Akanksha Homes,10312,Horizon Dwellings
898,14,4881,Transcon Tirumala Habitats,6816,Transcon Developers
5072,1008530,6046,Swati Residency 5,3206,Swati Procon Builders
901,19,21545,Pride Panorama CHS,126,Pride Purple Properties
311391,34,574,Ramaniyam Benco,2176,Ramaniyam Real Estate Builders 
2668,26,528,The Padarpan Sabitri Apartment,1448,The Padarpan Construction
10337,48,1302,Gurukrupa Aarat Industrial Estate,85681,Gurukrupa Procons
137365,220,6152,Om Satyam Apartment,6774, 
308775,75,778307,Konark City,83889,Konark Builder Raipur
907,27,603,Eden Serenity,48,Eden Group 
908,27,8721,Eden Sterling,48,Eden Group 
909,27,15644,Eden Tolly Greenwood,48,Eden Group 
278423,19,1229,Ferro Gardens,61481,Ferro Associates 
312375,34,558,Sudarsan Urban Ville,22657,Sudarsan Builders Chennai
912,17,12458,Rustomjee Oriana,146,Rustomjee Builders 
913,218,4961,Kamla Landmarc Nirvana,279,Kamla Landmarc Group 
5518,219,1111,Neelkanth Greens,2758,Neelkanth Group
917,274,3246,Neelsidhi Balaji Garden,45059,Mahavir Enterprises
919,17,1159,Man Dune,262,Man Infraconstruction
920,16,4924,The World Towers,124,Lodha Group
325929,19,840,Arhams Fusion Park,53464,Arham Realty 
29006,275,12180,Poonam Imperial,2704,Poonam Developers
71929,96,9094,East Antilia,6774, 
256083,274,12572,Panvelkar Amrut Vishwa,4576,Panvelkar Group Builders 
259695,185,43410,Gujans Skandapurvaja,43871,Sri Gujan Property Developer 
12514,220,6150,CGHS Joy Apartments,44839,CGHS Group Delhi 
10537,49,1294,HN Jai Hind,8678,HN Safal Builders
261938,19,6218,Nandini Bellus,53490,Pragati Group And Pratham Nandini Associate
264771,15,11950,Chandravati Apartments,6774,Unknown
925,22,5355,Confident Phoenix,96,Confident Group
926,8,6145,Unitech Exquisite,3,Unitech Group
927,35,743,Doshi Tulip,185,Doshi Housing Builders 
929,219,7926,Runwal Garden City,204,Runwal Group Builders
5356,274,5000,West Metro Residency,3410,West Pioneer Properties Builders 
931,274,5001,Godrej Panorama,214,Godrej Properties
932,274,5001,Godrej Splendor,214,Godrej Properties
933,19,1281,Ganga Alfa Paradise,60089,Ark Prem Construction and Goel Ganga Developments
934,217,11294,Vaishnavi Terraces,56467,Vaishnavi Group and Indus Group
935,217,46379,Patel Smondo 2,58188,Patel Realty and Prabha Realcon Ventures 
936,8,7492,Sidhartha NCR One Phase 2,282,Sidhartha Group Builders 
937,8,11060,BPTP Spacio,20,BPTP Builders
938,222,8158,Panchsheel Hynish,270,Panchsheel Group Builders
324559,269,2677,Sikara Model Colony,93213,Sikara Avenues 
312959,162,27453,Redwood Narendra Residency,86623,Redwood Ventures 
296879,143,14516,Datt Township,75405,Datt Builders
939,7,8527,Unitech Unihomes 3,3,Unitech Group
267785,34,3011,Star Villas,7470,Star Property Developers 
941,22,368,Prestige Silver Oak,13,Prestige Group 
943,8,8879,Tashee Capital Gateway,283,Tashee Group 
944,27,6852,Rajat Flora,284,Rajat Homes Builders 
945,27,6852,Devaloke DeCasa,285,Devaloke Builders
950,34,5729,Vasavi Kaya,6870,Vasavi Housing 
952,26,4609,PS Magnum,218,PS Group 
953,21,253,Century Marvel,97,Century Real Estate Holdings 
954,7,8529,3C Lotus Zing,189,3C Developer 
12494,220,7413,CGHS Chitrakoot Apartments,44839,CGHS Group Delhi 
956,222,8537,Amrapali Centurian Park,69,Amrapali Group 
957,275,11928,RNA Viva,220,RNA Corp.
223869,19,1239,Magarpatta City Iris,162,Magarpatta Builders
120709,28,8599,Siddha Sky,328,Siddha Group 
959,22,393,NCC Urban Nagarjuna Serene,49,NCC Urban infrastructures Builders 
254587,218,12044,The Hindu Friends CHS,6774, 
963,13,1065,RNA Metropolis,220,RNA Corp.
302625,126,46920,Sankalp Regis,17302,Sankalp Group Mysore 
302629,21,40845,Preethi Bequest,79871,Preethi Builders 
302627,96,10564,Avadh City,79869,Avadh Corporation
319883,162,9058,RJ Estcon Highway City,90679,RJ Estcon
965,19,6120,Tata La Montana,56817,TATA Value Homes 
966,15,1064,Tharwani Riviera,58273,Tharwani Infrastructures and Sai Enterprise
7370,15,22129,Regency Icon,291,Regency Group Builders 
270843,172,7176,Shubham Gold Homes,33437,Shubham Builders Mohali
969,15,17448,Tharwanis Residency,53018,Tharwani Constructions 
972,27,1490,RDB Regent Sonarpur,289,Rdb Builders 
973,16,5095,Orbit Enclave,197,Orbit Corporation
975,269,1654,NCC Urban One,58299,Varapradha Real Estates
976,217,2264,Nitesh Caesars Palace,50,Nitesh Estates Builders
977,21,14720,Ozone Urbana,193,Ozone Group Builders 
268679,34,548,Google Dallas,57095,Google Builders and Symetros 
27814,19,1239,Marvel Diva,155,Marvel Group 
239030,15,17452,Neelkanth Pride,48614,Usha Infratech and Neelkanth Group 
980,219,1107,Regency Heights,291,Regency Group Builders 
264705,269,19337,Nava Nirmans White Mist,54609,Nava Nirman Hyderabad
311237,61,7447,Rainbow NM Square,85589,Rainbow Developers Vijayawada
137847,7,7785,HIG Flats,6774, 
982,275,12006,Kalpataru Srishti,57581,Azure Tree Townships LLP 
127157,274,12570,Khatri Grande,3846,Khatri Constructions Builders
97266,219,5102,Hiranandani The Walk,2710,Hiranandani Builders 
985,218,15596,Kanakia Samarpan Royale,293,Kanakia Spaces Builders
35102,218,4960,Ekta Bhoomi Garden,1462,Bhoomi Group Builders
987,218,4970,Mahindra Eminente,108,Mahindra Lifespaces Developers 
988,28,1495,Shreshta Garden,294,Shrestha Construction Builders 
990,218,3245,National Regency,296,National Builders
991,15,22202,National Sea Queen Excellency,296,National Builders
992,16,32557,Sanghvi Galaxy,297,Sanghvi Group Builders And Developers
993,13,33893,Sanghvi Heights,297,Sanghvi Group Builders And Developers
325457,95,15468,Shree Sumukh Residency,93491,Shree Mangalam Enterprise
994,218,5188,Sanghvi Exotica,297,Sanghvi Group Builders And Developers
995,219,14910,Sanghvi Valley,297,Sanghvi Group Builders And Developers
996,274,3246,Sanghvi Shankheshwar Nagar,297,Sanghvi Group Builders And Developers
997,13,1173,Sanghvi Shree Mohankheda Heights,297,Sanghvi Group Builders And Developers
311603,500,786059,SKA Om Sai Residency,85273,SKA Buildcon 
311601,34,6501,Radiance Jade Garden,15814,Radiance Realty
10359,75,15726,Gaurav R Eminence Mall,85791,Gaurav Promoters 
999,218,1327,KSL Empress Heights,298,KSL and Industries 
1000,218,4970,Kalpataru Pinnacle,148,Kalpataru Group
1001,275,12006,Kanakia Ananta,293,Kanakia Spaces Builders
1005,28,1495,Dream Residency Manor,85,Jain Group Builders
1007,14,25891,Raj Splendour,5768,Rajesh LifeSpaces
1008,269,5547,Prestige Royal Woods,13,Prestige Group 
1010,22,2268,Confident Leo,96,Confident Group
1011,19,6219,Kohinoor Shangrila,25913,Kohinoor Group Pune
126241,131,6647,Asset Enlive,6736,Asset Homes
319165,36,8035,Our Homes Geetham Apartments,72623,Our Homes Land Developers
268965,205,9086,Vikas Vihar River Valley Phase 2,57285,Vikas Vihar Developers 
265405,19,12538,Sai Paradise,54975,Wadhwani Constructions and Shiv Construction 
1015,8,4850,Today Canary Greens,164,Today Homes Builders 
1016,222,10132,Amrapali Dream Valley High Rise,69,Amrapali Group 
1017,269,46810,Lodha Casa Paradiso,124,Lodha Group
152995,62,16270,Chilukuri Brundavan Estates Phase 1 to 10,34109,Chilukuri Housing Projects and VUDA
1018,222,8158,Rudra Palace Heights,303,Rudra Builders 
11037,96,9288,Monarchy Notus Pride IT Park,90859,Monarchy Developers
1019,274,5001,Nirmal Riverside,177,Nirmal Builders
33588,19,42461,Panchshil Yoopune,5796,Panchshil Builders 
122705,219,1107,Kalpataru Tarangan 1,148,Kalpataru Group
312137,431,48907,UP Buddh Vihar Yojna,69599,UP Awas Evam Vikas Parishad
388,15,26105,Arihant Anaya,7996,Arihant Superstructures Builders 
1022,16,4924,Indiabulls Blu,31,Indiabulls Builders
255699,19,11756,Zenith Utsav Residency Wadebolhai,42039,Zenith Landmarks 
7394,15,22467,Juhi Residency,3790,Juhi Developers
26322,220,6155,CGHS R D Apartment,6774, 
295129,373,46797,Aaradhya Avighna,73685,Aaradhya Promoters LLP 
297845,402,753189,Unique Ashray,76461,Unique Shree 
8611,95,44890,Triton Blue Ski Commerce Square,73681,Triton Developers
1025,218,4969,Lokhandwala Lemon Tree,265,Lokhandwala Infrastructure Builders
66128,269,867,N K Villa Scapes,20102,NK Leasing and Constructions 
5168,217,2259,Godrej E City,214,Godrej Properties
1028,275,12004,Man Opus,1028,Shrusti Builders 
268751,34,628,Indiras Primrose,12356,Indira Projects
1834,7,7858,Exotica Fresco,792,Exotica Housing And Infrastructures Builders 
1575,7,8511,Grand Ajnara Heritage,167,Ajnara Group 
281247,205,36475,Shine Valley,11544,Shine City Infra Project 
10391,21,41441,Brigade Triumph,14,Brigade Group
10300,22,17276,Aratt Premier,4042,Arattukulam Developers 
274143,268,33609,Manbhum Kakatiya,20346,Manbhum Construction Company 
315351,16,1395,Kalikund Heights,87943,Kalikund Developers
255267,222,1740,Alpha 1 RWA,6774, 
1034,34,3694,Tata Crescent Lake Homes,36,Tata Housing 
1036,218,4970,DB Orchid West View,127,Db Group Builders
1037,34,3694,Inno GeoCity,307,Inno Builders
1038,22,414,Pashmina Waterfront,308,Pashmina Builders
1041,222,8537,Amrapali Terrace Homes,69,Amrapali Group 
1042,218,4977,Gaurav Discovery,56989,Ravi Group and Vidhi Realtors
1043,218,4954,Ravi Gaurav Legend,310,Origin Realtors LLP
1044,34,569,Vasavi Aaram,153,Vasavi Builders
27774,19,30769,Goel Ganga Orchard,260,Goel Ganga Developments
1048,19,840,Sobha Ivory,16,Sobha Developers 
65226,220,7414,Shyam Apartments,6774, 
64880,220,6150,S B Youth Society,6774, 
1050,28,1495,Bellagio LVL NXT,24665,Team Taurus and Mounthill
311599,479,753139,Vishwsagar Rose Valley,85787,Vishwsagar Associate 
311595,48,7738,Shrinand Shreedhar Heights,73375,Shrinand Buildcon
311597,49022,752842,Padmavati Shivam Park,85789,Padmavati Developers Narsinghpur 
2373,19,14086,Siddhivinayak Vision One,23591,Siddhivinayak Groups 
1052,36,6424,Godrej Palm Grove,214,Godrej Properties
1053,222,8471,Shri Radha Sky Gardens,313,Shri Group Builders
583,8,4846,Unitech The Villas,3,Unitech Group
1058,217,2259,Patel Neotown Smondo 3,211,Patel Realty Builders
298691,94,24271,Shyamal Upavan,77099,Shyamal Developers 
1059,217,46370,Mantri DSK Pinnacle,33169,Mantri Developers and DSK Group
1060,26,4609,BCN Shyam Vihar Phase 2,314,BCN Group
259603,421,39746,Vrundavan Aangan,52770,Vrundavan Vastu
283531,300,32929,Omkar Mihir Heights,65351,Omkar Developers Satara
278055,323,8234,Elite Antique Portuguese House,55235,Elite Estate Developers
274727,22,386,Donata Milton,18160,Donata Group 
1062,218,4968,Red Brick IBIS,28929,Red Brick
1063,275,11928,Ravi Gaurav Excellency,310,Origin Realtors LLP
1065,218,12018,The Wadhwa Aquaria Grande,1316,The Wadhwa Group 
1066,7,162,3C Lotus 300,189,3C Developer 
7367,269,3334,MJR Magnifique,1494,Mjr Infrastructures Builders 
277669,19,20117,Svasti Indai,61009,Svasti Corp LLP
1071,275,1335,Ravi Gaurav Saffron,310,Origin Realtors LLP
1073,13,47470,Red Brick Brizo Residency,28929,Red Brick
1074,275,11928,Ravi Gaurav Valley,310,Origin Realtors LLP
322449,19,31895,Nath Adbang Residency,92049,Nath Estate
64454,9,18194,Express Greens,15858,Express Properties 
304685,8,2466,The Carmine,81209,Wishfield
301505,95,9016,S V Amber Palace,79109,S V Developers Surat 
1076,7,7799,Unitech The Residences,3,Unitech Group
287521,421,39746,Neifion Infra Indraprashth,68357,Neifion Infra
1077,34,14464,Malles Arcadiaa,219,Malles Constructions 
1078,34,578,Malles Anantya,219,Malles Constructions 
327437,382,9630,Saidham Pushya,6774, 
1081,8,7490,Vatika Urban Homes,8,Vatika Group 
264617,49,27163,Applewoods Villa Silene,21307,Applewoods Estate
204797,49,27163,Applewood Estate Semillon,21307,Applewoods Estate
52124,49,1538,NG Asavari Tower,17402,NG Group 
1086,22,2268,LGCL Bamboo Forest,158,LGCL Group 
1087,7,7779,Jaypee Greens Krescent Homes,12,Jaypee Greens
1088,21,36687,Zed Woods,26927,Zed Homes
327587,21,31597,Aaptha Landmark,6774, 
304665,177,29491,Aashish Aamor,29977,Aashish Group
304667,421,43521,Saidatta Shree Sadguru Residency,81201,Saidatta Buildcon Specialities 
308929,168,38169,Sugam New Fragrance,57413,Sugam Builders 
304663,217,44084,Ishana Hallmark Woods,81203,Ishana Properties
1090,252,6770,Era The Arena,102,Era Group Builders 
1091,222,26721,3C Lotus City,189,3C Developer 
322055,75,20541,Gulab Nano,6774, 
1093,34,46669,Mantri Navaratna,17,Mantri Developers
9417,46,7618,Upasana Shreedhar Aurum,79847,Upasana Infraproject 
302655,118,38769,Vishal Sky City Homes,79889,Vishal Infra Built 
302651,323,17774,Prime Retreat,79881,Prime Builders Goa 
258155,19,829,Shree Balaji Orchard Park,52463,Shree Balaji Constructions 
1095,217,2259,Patel Townsville,211,Patel Realty Builders
302653,274,8198,Vaibhav Prabhakar Apartment,79887,Vaibhav Homes Developers 
302649,94,27217,Ganesha Shreeji Avenue,79885,Ganesha Developers Rajkot
302647,22,414,Vikyath Paradise,79879,Vikyath Infra
296245,116,15248,Nirman Sai Colony,74497,Nirman Sai Construction
1099,222,8158,Connoisseur Eastend Athena,316,Connoisseur Buildtech Builders 
1100,177,5756,BPTP Plots,20,BPTP Builders
1102,217,2259,Alliance Gardens Villas,30,Alliance Group Builders
5521,8,2468,Vipul Trade Centre,1158,Vipul Group Builders 
302501,96,9072,Landspace Shivalik Shilp,79771,Landspace Developers Vadodara
302503,47318,9748,JVPL Devasthali,77991,JVPL Developers
1106,218,4969,Ravi Gaurav Imperial,310,Origin Realtors LLP
3716,222,10132,Gaur City 2,1282,Gaursons India Ltd.
23982,34,562,Sri Sai Balaji Flats,10304,Sai Dinesh Constructions 
1108,15,22121,Maitri Planet NX,317,Maitri Developer 
265699,71,42217,Square One City,55187,Square One Associates
313233,143,30315,Vaishali Parisar,6774, 
96300,21,12104,Kumari Tusti,12976,Kumari Builders
1110,13,8539,Unitech Raga,3732,Omkar Realtors 
1111,217,17280,The Pavilion,51963,SJR Primecorp and Urbanspaces
1113,34,569,Greenwood City,318,Arihant / Unitech
1114,19,836,Eiffel Olympia,319,Eiffel Developers
1115,8,6142,Unitech South Park,3,Unitech Group
1116,34,43739,Vijay Shanthi Silent Valley,156,Vijay Shanthi Builders 
1117,218,4954,Hicons Marina,320,Hicons Developers
1118,21,257,Ramky One North,134,Ramky Builders 
1119,22,2268,Mantri Glades,17,Mantri Developers
29232,7,89,Prateek Fedora,1286,Prateek Group Builders 
1122,34,593,Featherlite Vaikuntam,321,Featherlite Developers 
1123,34,569,Akshaya January,145,Akshaya Builders 
1124,19,1281,PRA East Avenue,216,PRA Realty India 
307157,404,16822,Nirman Sumanraj Trade Center,82859,Nirman Realtors Sindhudurg 
307155,185,7395,GRC Avighna,82853,GRC
312967,15,6412,Mass Housing Scheme,11618,CIDCO
19724,218,4968,Raj Shivganga,9158,Raj Arcades and Enclaves 
1126,222,7868,Logix Empire Estate,231,Logix Group Builders 
4986,16,4926,Lodha Venezia,124,Lodha Group
320361,217,2264,Provident Central Park,196,Provident Housing
1129,17,6273,Hicons Aura,320,Hicons Developers
1130,14,4878,Hicons Harmony,320,Hicons Developers
1131,7,8398,Sports Village,6774, 
105559,19,6208,Tirupati Sugandh,4626,Tirupati Group Builders
277935,150,7236,Pramod Gold City,61153,Pramod Group 
26536,8,364,DLF Carlton Estate,9,DLF Builders 
1137,34,628,KGS Primrose,323,KGS Developers 
1138,27,1451,Rajat Windsor,284,Rajat Homes Builders 
57772,15,26407,Platinum Palazzo,4106,Platinum Group 
63501,9,795,Saya Gold Avenue,6020,Saya Homes 
10861,48,9942,KP The Atlanta Business Hub,89533,K P Builders 
1140,274,1114,Arihant Aksh,7996,Arihant Superstructures Builders 
21052,36,6526,Vijay Raja Century Court,5686,Vijay Raja Homes Builders
1144,8,7492,Sidhartha NCR Greens,282,Sidhartha Group Builders 
1146,222,8537,Pigeon Spring Meadows,24907,Pigeon Buildhome 
180547,15,7907,Sharda Galaxy,3370,Sharda Enterprises Builders
176037,16,4887,Sri Sai Shardha,6774, 
157817,142,9400,Charbhuja Nath Om Heights,35645,Shri Charbhuja Nath Infrastructure 
986,35,3641,DLF Commanders Court,9,DLF Builders 
250,8,6142,Tulip Orange,88,Tulip Group
1150,217,2248,Mantri Alpyne,17,Mantri Developers
7176,21,257,Veracious Vani Vilas,870,Veracious Builders And Developers
151817,140,9478,Amaltas GoldVille,33449,Amaltas India
262400,3,17,Jasola Pocket 10B LIG Houses Complex,6774, 
144055,19,1265,Rachana Polaris,11110,Rachana Lifestyle
1154,28,1495,Siddha Town,328,Siddha Group 
1156,28,1495,Siddha Xanadu studio,328,Siddha Group 
264467,10,7509,Amolik Heights,54511,Amolik Housing 
1159,19,8435,Kumar Kul Ecoloch Phase 1,94,Kumar Urban Development Ltd Builders 
301483,436,27547,Venkateshwara Pawan Residency,79089,Venkateshwara Developers Solapur 
315251,94,37431,Radhe Flat,78269,Radhe Developers Rajkot
1689,222,10132,Mahagun Mywoods Mart,329,Mahagun Group
1064,275,1335,Ravi Gaurav Woods,310,Origin Realtors LLP
268587,8,361,DLF City Plots Phase 2,9,DLF Builders 
21,8,7494,Business Zone,3,Unitech Group
307481,62,17162,NSP Lahari Avenue,83061,NSP New Sunrise Promoters
1163,7,7858,Shubhkamna Tech Homes,330,Shubhkamna Buildtech Pvt Ltd Builders
1164,34,3804,Marg Kalpavriksha,243,Marg Properties Builders 
6757,218,4954,Varsha Mall,18472,Varsha Builders Mumbai 
53914,372,16344,Mahavir NBCC Town,2376,Mahavir Hanuman Group Builders 
1167,7,7858,Shubhkamna Loginn Serviced Apartments,330,Shubhkamna Buildtech Pvt Ltd Builders
1168,19,836,Xotech Homes,48950,Vascon and Jasper Realtors 
1169,8,7492,Sidhartha NCR Lotus,282,Sidhartha Group Builders 
314179,3,21997,AVR Homes South Delhi Premium Builder Floor,97078,AVR Homes
2975,8,7795,Emaar MGF Emerald Plaza,6,Emaar Mgf Developers 
1172,36,6424,VME Lakeside,332,VME Realty 
1174,22,414,Skylark Arcadia,333,Skylark Builders 
1175,217,2259,Skylark Zenith,333,Skylark Builders 
296139,36,6546,SRM Sreshta,74397,SRM Constructions
295893,269,8045,Anuhar Nature Walk,507,Anuhar Homes Builders
295665,36,6532,Signet Raja Gowri Apartments,74075,Signet Foundations 
69386,95,10324,Happy Home Nakshatra Nebula,10372,Happy Home Group 
6598,7,8468,Elite Homz,22195,HR Buildcon and Oracle Realtech
1178,19,24255,Saarrthi Signor,56604,Saarrthi Group and Navjeevan Properties
1179,28,1503,Shrachi Restello,335,Shrachi Realty 
1180,455,16356,Shrachi Renaissance,335,Shrachi Realty 
323255,48,17142,Revati Bungalows,92475,Revati Infrastructure
293349,22,5457,Pavani Divine Phase 1,1408,Pavani Group 
314295,269,2630,Krushi Defence Colony,13714,Krushi Realtors
295889,17,22183,Neminath Palace,1750,Neminath Group Builders
293889,209,48897,Ramesth Hari Enclave,75451,Ramesth Infrastructure 
254233,323,8249,Alps Valley,51195,Alps Constructions 
304773,185,45317,RR All Seasons,1454,RR Housing Builders
2722,8,7580,SS The Coralwood,1488,SS Group 
12530,220,7414,CGHS Palm Green Apartment,44839,CGHS Group Delhi 
1185,21,14720,Pavilion Villas at Brigade Orchards,54217,BCV Developers 
1186,217,23169,Unitech Uniworld Resorts,3,Unitech Group
57824,16,1063,Kalpataru Kshitij,148,Kalpataru Group
57506,15,1460,Ganesh Leela,6774, 
6253,269,28473,Trendset Sri Durga Towers,20216,Trendset Builders
5556,33,3552,VGN Stafford,3546,VGN Property Developers
335573,284,48166,Meeras Pearl Jumeira Island Plot,93557,Meeras 
304493,143,24999,Star Green City,81107,Star Infrastructure
269461,19,1074,VTP Solitaire,57635,VTP Realty and Yellow Stone Propcon
1192,8,7874,Raheja The Vedaanta Floors,5,Raheja Developers
1193,8,7500,DLF Gardencity,9,DLF Builders 
10011,91,43311,Bhagwati Jaysshree Market,83851,Bhagwati Enterprise
306547,269,5251,Green Aero View,57087,Pavan Lifespace Developers 
304503,515,48774,RS Satya Homes,81063,R S Reality
281265,274,8198,Shri Siddhi Rajeshwari Residency,63575,Shree Siddhi Construction
1198,8,7500,The Fernhill,55773,Ansal API and Samyak Projects
1199,217,11652,Confident LEO 2,96,Confident Group
304597,27,651,Utsav Apartment,6774, 
527,19,18118,Hubtown Countrywoods,2610,Hubtown Limited
1204,8,7507,Sobha International City Phase 1,52789,Chintels Group and QVC Realty and Sobha
274573,19,20117,Vastu Eakdanta Residency,16032,Vastu Developers Pune
1205,19,836,Kolte Patil I Ven Township,93,Kolte Patil Developers 
1206,22,413,Brigade Exotica,14,Brigade Group
12658,220,6155,Manglik Apartment,6774, 
211201,220,6156,DDA Residential Plots,7250,DDA
1209,256,46270,Ireo Fiveriver,205,Ireo Developers
2277,19,1074,Mont Vert Apex,1802,Mont Vert Builders 
8313,222,1869,ISP Shivam Plaza,71101,ISP Construction 
4520,15,27005,Ellora Fiesta,15700,Ellora Group 
9513,222,5675,Paramount Golfforeste,20620,ParamountGroup 
294249,16,22220,Lodha World View,124,Lodha Group
294323,71,48950,Ashirwad Ghanshyam Enclave,73085,Ashirwad Engicon Group 
1213,21,44379,Hoysala Broxia,352,Hoysala Projects Builders
313467,269,3424,Sai Residency Pragathi Nagar,84345,Sai Ram Builders Hyderabad 
98588,19,1210,AV Bhat Swapnada Society,11674,AVBhat Constructs
1215,21,11570,Hoysala Infantry Towers,352,Hoysala Projects Builders
718,8,2467,Spaze I Tech Park,324,Spaze Group
